27-05-2020 05:55:21,1590551721,201.79
27-05-2020 05:55:22,1590551722,201.79
27-05-2020 05:57:10,1590551830,201.56
27-05-2020 05:57:21,1590551841,201.64
27-05-2020 05:57:23,1590551843,201.64
27-05-2020 05:57:23,1590551843,201.64
27-05-2020 05:57:42,1590551862,201.79
27-05-2020 05:58:30,1590551910,201.79
27-05-2020 06:00:03,1590552003,201.71
27-05-2020 06:00:26,1590552026,201.86
27-05-2020 06:00:36,1590552036,201.86
27-05-2020 06:00:40,1590552040,201.87
27-05-2020 06:01:12,1590552072,201.87
27-05-2020 06:01:12,1590552072,201.86
27-05-2020 06:02:16,1590552136,201.92
27-05-2020 06:03:52,1590552232,202.03
27-05-2020 06:05:57,1590552357,201.88
27-05-2020 06:07:27,1590552447,201.96
27-05-2020 06:10:02,1590552602,201.95
27-05-2020 06:11:20,1590552680,201.9
27-05-2020 06:14:19,1590552859,202.02
27-05-2020 06:14:53,1590552893,201.86
27-05-2020 06:14:57,1590552897,201.81
27-05-2020 06:16:22,1590552982,201.71
27-05-2020 06:16:54,1590553014,201.79
27-05-2020 06:16:54,1590553014,201.83
27-05-2020 06:17:55,1590553075,201.72
27-05-2020 06:19:12,1590553152,201.86
27-05-2020 06:22:30,1590553350,201.9
27-05-2020 06:24:01,1590553441,201.9
27-05-2020 06:25:26,1590553525,201.99
27-05-2020 06:25:39,1590553539,201.83
27-05-2020 06:25:41,1590553541,201.78
27-05-2020 06:25:42,1590553542,201.73
27-05-2020 06:26:29,1590553589,201.62
27-05-2020 06:26:29,1590553589,201.57
27-05-2020 06:26:34,1590553594,201.57
27-05-2020 06:26:34,1590553594,201.56
27-05-2020 06:30:32,1590553832,201.49
27-05-2020 06:31:11,1590553871,201.44
27-05-2020 06:32:04,1590553924,201.56
27-05-2020 06:32:04,1590553924,201.56
27-05-2020 06:35:33,1590554133,201.59
27-05-2020 06:36:41,1590554201,201.58
27-05-2020 06:39:41,1590554381,201.45
27-05-2020 06:40:09,1590554409,201.66
27-05-2020 06:41:01,1590554461,201.44
27-05-2020 06:41:01,1590554461,201.44
27-05-2020 06:41:18,1590554478,201.49
27-05-2020 06:41:38,1590554498,201.57
27-05-2020 06:41:38,1590554498,201.6
27-05-2020 06:44:40,1590554679,201.34
27-05-2020 06:50:56,1590555055,201.74
27-05-2020 06:52:33,1590555153,201.74
27-05-2020 06:53:17,1590555197,201.56
27-05-2020 06:53:37,1590555217,201.74
27-05-2020 06:53:37,1590555217,201.74
27-05-2020 06:54:38,1590555278,201.8
27-05-2020 06:56:24,1590555384,201.7
27-05-2020 06:57:16,1590555436,201.8
27-05-2020 06:57:24,1590555444,201.73
27-05-2020 06:57:26,1590555446,201.73
27-05-2020 06:57:28,1590555448,201.73
27-05-2020 07:00:04,1590555604,201.93
27-05-2020 07:00:04,1590555604,201.93
27-05-2020 07:00:52,1590555652,201.78
27-05-2020 07:03:30,1590555810,201.7
27-05-2020 07:03:52,1590555832,201.78
27-05-2020 07:05:48,1590555948,201.85
27-05-2020 07:08:19,1590556099,201.7
27-05-2020 07:08:20,1590556100,201.65
27-05-2020 07:08:20,1590556100,201.65
27-05-2020 07:08:20,1590556100,201.65
27-05-2020 07:08:21,1590556100,201.6
27-05-2020 07:10:53,1590556253,201.62
27-05-2020 07:18:32,1590556712,201.74
27-05-2020 07:19:22,1590556761,201.9
27-05-2020 07:20:25,1590556825,201.89
27-05-2020 07:23:05,1590556985,201.86
27-05-2020 07:23:05,1590556985,201.85
27-05-2020 07:23:05,1590556985,201.85
27-05-2020 07:23:36,1590557016,201.91
27-05-2020 07:23:38,1590557018,201.9
27-05-2020 07:24:15,1590557054,201.96
27-05-2020 07:24:26,1590557066,201.96
27-05-2020 07:28:33,1590557313,201.88
27-05-2020 07:28:52,1590557332,201.84
27-05-2020 07:30:03,1590557403,202.01
27-05-2020 07:30:03,1590557403,202.01
27-05-2020 07:30:05,1590557405,202.01
27-05-2020 07:31:07,1590557467,201.98
27-05-2020 07:35:40,1590557740,202.22
27-05-2020 07:36:02,1590557762,202.17
27-05-2020 07:39:43,1590557983,202.14
27-05-2020 07:41:00,1590558060,202.09
27-05-2020 07:41:01,1590558061,202.09
27-05-2020 07:41:01,1590558061,202.04
27-05-2020 07:41:14,1590558074,202.04
27-05-2020 07:42:15,1590558135,202.08
27-05-2020 07:42:39,1590558159,202.04
27-05-2020 07:42:47,1590558167,202.12
27-05-2020 07:42:52,1590558172,201.93
27-05-2020 07:47:49,1590558469,202.1
27-05-2020 07:47:50,1590558470,202.1
27-05-2020 07:47:50,1590558470,202.1
27-05-2020 07:49:02,1590558542,202.25
27-05-2020 07:49:16,1590558556,202.44
27-05-2020 07:50:45,1590558645,202.57
27-05-2020 07:50:45,1590558645,202.57
27-05-2020 07:50:45,1590558645,202.57
27-05-2020 07:50:45,1590558645,202.58
27-05-2020 07:50:45,1590558645,202.58
27-05-2020 07:50:45,1590558645,202.61
27-05-2020 07:50:45,1590558645,202.61
27-05-2020 07:50:46,1590558646,202.67
27-05-2020 07:50:46,1590558646,202.65
27-05-2020 07:50:48,1590558648,202.66
27-05-2020 07:50:49,1590558648,202.61
27-05-2020 07:50:49,1590558648,202.57
27-05-2020 07:52:56,1590558776,202.59
27-05-2020 07:54:26,1590558866,202.53
27-05-2020 07:54:27,1590558866,202.48
27-05-2020 07:54:30,1590558870,202.43
27-05-2020 07:56:33,1590558993,202.64
27-05-2020 07:56:33,1590558993,202.66
27-05-2020 07:56:33,1590558993,202.66
27-05-2020 07:56:33,1590558993,202.75
27-05-2020 07:56:53,1590559013,202.85
27-05-2020 07:58:06,1590559086,202.94
27-05-2020 07:58:06,1590559086,202.94
27-05-2020 07:58:07,1590559087,203.0
27-05-2020 07:58:07,1590559087,203.0
27-05-2020 07:58:07,1590559087,203.12
27-05-2020 07:58:09,1590559088,203.12
27-05-2020 07:58:14,1590559094,203.0
27-05-2020 07:58:18,1590559098,203.18
27-05-2020 07:58:20,1590559100,203.01
27-05-2020 07:58:20,1590559100,203.0
27-05-2020 07:58:30,1590559110,203.22
27-05-2020 07:59:18,1590559158,203.59
27-05-2020 07:59:47,1590559187,203.33
27-05-2020 07:59:47,1590559187,203.32
27-05-2020 08:00:01,1590559201,203.61
27-05-2020 08:00:01,1590559201,203.65
27-05-2020 08:00:01,1590559201,203.65
27-05-2020 08:00:02,1590559202,203.62
27-05-2020 08:00:03,1590559203,203.78
27-05-2020 08:00:07,1590559207,203.92
27-05-2020 08:00:07,1590559207,203.92
27-05-2020 08:00:07,1590559207,203.95
27-05-2020 08:00:07,1590559207,203.87
27-05-2020 08:00:08,1590559208,204.0
27-05-2020 08:00:08,1590559208,204.0
27-05-2020 08:00:08,1590559208,204.01
27-05-2020 08:00:08,1590559208,204.01
27-05-2020 08:00:08,1590559208,204.01
27-05-2020 08:00:09,1590559209,204.04
27-05-2020 08:00:09,1590559209,203.99
27-05-2020 08:00:09,1590559209,204.18
27-05-2020 08:00:25,1590559225,204.11
27-05-2020 08:00:25,1590559225,204.11
27-05-2020 08:00:28,1590559228,204.24
27-05-2020 08:00:30,1590559230,204.28
27-05-2020 08:00:32,1590559232,204.16
27-05-2020 08:00:53,1590559253,203.78
27-05-2020 08:00:54,1590559254,203.73
27-05-2020 08:00:55,1590559255,203.68
27-05-2020 08:00:57,1590559257,203.63
27-05-2020 08:00:57,1590559257,203.58
27-05-2020 08:01:01,1590559261,203.58
27-05-2020 08:01:01,1590559261,203.53
27-05-2020 08:01:02,1590559262,203.53
27-05-2020 08:01:02,1590559262,203.48
27-05-2020 08:01:02,1590559262,203.43
27-05-2020 08:01:15,1590559275,203.91
27-05-2020 08:01:17,1590559277,204.13
27-05-2020 08:02:00,1590559319,204.0
27-05-2020 08:02:08,1590559328,204.11
27-05-2020 08:02:12,1590559332,203.88
27-05-2020 08:02:15,1590559335,203.82
27-05-2020 08:02:15,1590559335,203.82
27-05-2020 08:02:15,1590559335,203.79
27-05-2020 08:02:15,1590559335,203.79
27-05-2020 08:02:41,1590559361,203.52
27-05-2020 08:02:52,1590559372,203.52
27-05-2020 08:02:52,1590559372,203.52
27-05-2020 08:02:53,1590559373,203.38
27-05-2020 08:02:53,1590559373,203.38
27-05-2020 08:03:02,1590559382,203.32
27-05-2020 08:03:02,1590559382,203.35
27-05-2020 08:03:03,1590559383,203.3
27-05-2020 08:03:03,1590559383,203.35
27-05-2020 08:03:03,1590559383,203.29
27-05-2020 08:03:03,1590559383,203.29
27-05-2020 08:03:03,1590559383,203.35
27-05-2020 08:03:03,1590559383,203.38
27-05-2020 08:03:21,1590559401,203.29
27-05-2020 08:03:29,1590559409,203.35
27-05-2020 08:04:20,1590559460,203.62
27-05-2020 08:04:22,1590559462,203.43
27-05-2020 08:04:28,1590559468,203.35
27-05-2020 08:06:08,1590559568,203.22
27-05-2020 08:06:14,1590559574,203.22
27-05-2020 08:08:13,1590559693,203.55
27-05-2020 08:10:27,1590559827,203.48
27-05-2020 08:10:35,1590559835,203.48
27-05-2020 08:11:04,1590559864,203.48
27-05-2020 08:11:09,1590559869,203.2
27-05-2020 08:11:11,1590559871,203.31
27-05-2020 08:12:14,1590559934,203.48
