8505.07,21-05-2020 14:54:39,1590065679
8514.31,21-05-2020 14:54:44,1590065684
8514.52,21-05-2020 14:54:44,1590065684
8516.86,21-05-2020 14:54:44,1590065684
8516.87,21-05-2020 14:54:44,1590065684
8516.4,21-05-2020 14:55:06,1590065706
8507.8,21-05-2020 14:55:20,1590065720
8507.85,21-05-2020 14:55:21,1590065721
8507.85,21-05-2020 14:55:21,1590065721
8507.86,21-05-2020 14:55:21,1590065721
8507.86,21-05-2020 14:55:22,1590065722
8507.86,21-05-2020 14:55:22,1590065722
8507.86,21-05-2020 14:55:22,1590065722
8507.82,21-05-2020 14:55:22,1590065722
8507.82,21-05-2020 14:55:22,1590065722
8516.47,21-05-2020 14:55:55,1590065755
8516.51,21-05-2020 14:55:55,1590065755
8516.37,21-05-2020 14:56:26,1590065786
8516.2,21-05-2020 14:56:46,1590065806
8516.01,21-05-2020 14:57:22,1590065842
8518.59,21-05-2020 14:57:22,1590065842
8508.81,21-05-2020 14:57:26,1590065846
8517.71,21-05-2020 14:57:32,1590065852
8517.72,21-05-2020 14:57:32,1590065852
8517.73,21-05-2020 14:57:32,1590065852
8517.7,21-05-2020 14:57:34,1590065854
8517.73,21-05-2020 14:57:34,1590065854
8516.65,21-05-2020 14:58:02,1590065882
8516.66,21-05-2020 14:58:02,1590065882
8509.11,21-05-2020 14:58:06,1590065886
8513.01,21-05-2020 14:58:11,1590065891
8513,21-05-2020 14:58:16,1590065896
8513.01,21-05-2020 14:58:20,1590065900
8509.04,21-05-2020 14:58:24,1590065904
8500.73,21-05-2020 14:58:40,1590065920
8509.04,21-05-2020 14:58:46,1590065925
8509.04,21-05-2020 14:58:57,1590065937
8511.88,21-05-2020 14:58:57,1590065937
8511.89,21-05-2020 14:58:57,1590065937
8511.9,21-05-2020 14:58:57,1590065937
8511.92,21-05-2020 14:58:57,1590065937
8511.93,21-05-2020 14:59:09,1590065949
8511.92,21-05-2020 14:59:32,1590065972
8513.01,21-05-2020 14:59:32,1590065972
