2019-08-01,0.289706,0.289973,0.283114,0.286942,0.286942,796876014
2019-08-02,0.286855,0.287648,0.279903,0.280811,0.280811,734157561
2019-08-03,0.280912,0.287334,0.280184,0.284733,0.284733,709609062
2019-08-04,0.284827,0.290151,0.280749,0.287938,0.287938,834438382
2019-08-05,0.287831,0.296897,0.287433,0.287780,0.287780,1070295608
2019-08-06,0.288131,0.290222,0.275738,0.277848,0.277848,954585124
2019-08-07,0.277991,0.281674,0.274980,0.278446,0.278446,863566776
2019-08-08,0.278282,0.278925,0.272839,0.275033,0.275033,811082470
2019-08-09,0.274942,0.275280,0.261689,0.263591,0.263591,905222934
2019-08-10,0.263504,0.270154,0.260133,0.264812,0.264812,955152619
2019-08-11,0.264674,0.270681,0.262495,0.269372,0.269372,748271236
2019-08-12,0.269607,0.270898,0.267146,0.267756,0.267756,679646687
2019-08-13,0.268057,0.268632,0.262319,0.265437,0.265437,763434288
2019-08-14,0.265476,0.265976,0.226443,0.236341,0.236341,1610729445
2019-08-15,0.236664,0.241472,0.229675,0.238406,0.238406,1208572830
2019-08-16,0.238582,0.238941,0.231438,0.236115,0.236115,1021375155
2019-08-17,0.236037,0.241589,0.233663,0.239494,0.239494,905745051
2019-08-18,0.239488,0.260236,0.237564,0.254821,0.254821,1096781614
2019-08-19,0.254491,0.260587,0.251288,0.255647,0.255647,1120276683
2019-08-20,0.255497,0.255598,0.246795,0.248537,0.248537,952332728
2019-08-21,0.248492,0.248492,0.234801,0.240059,0.240059,1049935288
2019-08-22,0.239666,0.246377,0.236240,0.244413,0.244413,961357074
2019-08-23,0.244123,0.249232,0.242372,0.246346,0.246346,890282750
2019-08-24,0.246344,0.246344,0.238313,0.242565,0.242565,831572499
2019-08-25,0.242617,0.244583,0.240371,0.242350,0.242350,865619689
2019-08-26,0.242265,0.249033,0.241937,0.243929,0.243929,1200238290
2019-08-27,0.244042,0.244168,0.239735,0.243115,0.243115,927796951
2019-08-28,0.243092,0.243789,0.228262,0.232253,0.232253,1150454889
2019-08-29,0.232241,0.236212,0.225567,0.232399,0.232399,1157267248
2019-08-30,0.232314,0.233142,0.228762,0.232723,0.232723,905640177
2019-08-31,0.232702,0.236592,0.232029,0.235409,0.235409,767558318
2019-09-01,0.235379,0.235822,0.230967,0.234774,0.234774,751101867
2019-09-02,0.234781,0.239246,0.231647,0.237874,0.237874,952854760
2019-09-03,0.237899,0.242264,0.235932,0.239795,0.239795,1059409904
2019-09-04,0.239837,0.239837,0.234429,0.235531,0.235531,968144554
2019-09-05,0.235523,0.236365,0.231048,0.232345,0.232345,952134011
2019-09-06,0.232253,0.234725,0.225700,0.226730,0.226730,955155845
2019-09-07,0.226794,0.235912,0.225772,0.234294,0.234294,865290135
2019-09-08,0.234375,0.238017,0.232895,0.238744,0.238744,946574336
2019-09-09,0.238873,0.239282,0.233528,0.234967,0.234967,1047764534
2019-09-10,0.235046,0.238816,0.231927,0.234110,0.234110,882877139
2019-09-11,0.234100,0.235111,0.230124,0.232400,0.232400,901216904
2019-09-12,0.232427,0.233845,0.229129,0.230480,0.230480,881646940
2019-09-13,0.230464,0.231631,0.228048,0.229613,0.229613,781229223
2019-09-14,0.229553,0.237646,0.228981,0.234658,0.234658,903043888
2019-09-15,0.234662,0.237403,0.232792,0.236053,0.236053,775717831
2019-09-16,0.236018,0.238401,0.235577,0.237132,0.237132,798095356
2019-09-17,0.237093,0.266145,0.236399,0.257357,0.257357,1789103053
2019-09-18,0.256589,0.291980,0.257424,0.284493,0.284493,2310639573
2019-09-19,0.284460,0.284058,0.259833,0.273764,0.273764,2094932025
2019-09-20,0.273777,0.274467,0.262011,0.267221,0.267221,1413893416
2019-09-21,0.267209,0.270037,0.261145,0.262659,0.262659,1149550589
2019-09-22,0.262675,0.262880,0.248944,0.253131,0.253131,1127380298
2019-09-23,0.252833,0.260264,0.244309,0.244400,0.244400,1350774510
2019-09-24,0.244410,0.247748,0.206150,0.213571,0.213571,1919576492
2019-09-25,0.213804,0.227304,0.214470,0.225002,0.225002,1644136568
2019-09-26,0.225008,0.229319,0.214284,0.223208,0.223208,1270591361
2019-09-27,0.223143,0.225112,0.216374,0.223024,0.223024,1167802731
2019-09-28,0.223026,0.223992,0.220068,0.221729,0.221729,894160641
2019-09-29,0.221748,0.222372,0.217068,0.220580,0.220580,851085801
2019-09-30,0.220576,0.238669,0.218645,0.234803,0.234803,1524790784
2019-10-01,0.235061,0.238282,0.226683,0.228257,0.228257,1206780447
2019-10-02,0.228306,0.232548,0.225164,0.231320,0.231320,997349435
2019-10-03,0.231246,0.230950,0.222627,0.225810,0.225810,951061948
2019-10-04,0.225868,0.233382,0.225347,0.231276,0.231276,982593737
2019-10-05,0.230979,0.233632,0.227147,0.230856,0.230856,860100593
2019-10-06,0.230836,0.234608,0.229725,0.234608,0.234608,878819041
2019-10-07,0.234485,0.254362,0.232977,0.251257,0.251257,1767178969
2019-10-08,0.251389,0.258743,0.247953,0.254080,0.254080,1385213857
2019-10-09,0.254019,0.258254,0.250235,0.256344,0.256344,1437453474
2019-10-10,0.256275,0.255704,0.244208,0.247096,0.247096,1256543432
2019-10-11,0.247129,0.249965,0.243310,0.245584,0.245584,1146627293
2019-10-12,0.245598,0.252791,0.245645,0.247563,0.247563,996869089
2019-10-13,0.247506,0.255433,0.246981,0.251861,0.251861,1067154777
2019-10-14,0.251735,0.268991,0.250921,0.268930,0.268930,1528773660
2019-10-15,0.268853,0.270297,0.257527,0.261631,0.261631,1528418112
2019-10-16,0.261806,0.263747,0.253702,0.257023,0.257023,1468582507
2019-10-17,0.256947,0.271888,0.254025,0.271739,0.271739,1624862168
2019-10-18,0.271761,0.270674,0.256909,0.264107,0.264107,1620125476
2019-10-19,0.263970,0.267889,0.259537,0.262332,0.262332,1583265517
2019-10-20,0.262350,0.266282,0.256173,0.263709,0.263709,1617347871
2019-10-21,0.263786,0.264280,0.259840,0.262719,0.262719,1443134817
2019-10-22,0.262755,0.270912,0.261584,0.262036,0.262036,1466696515
2019-10-23,0.261991,0.262959,0.233627,0.246256,0.246256,1951941116
2019-10-24,0.246218,0.253322,0.242507,0.250808,0.250808,1475250266
2019-10-25,0.250913,0.270705,0.250211,0.269096,0.269096,2244515982
2019-10-26,0.268983,0.280033,0.258849,0.265060,0.265060,2817981754
2019-10-27,0.265228,0.271996,0.261580,0.268946,0.268946,2019073461
2019-10-28,0.268985,0.272864,0.264530,0.266710,0.266710,1857502084
2019-10-29,0.266696,0.277126,0.265764,0.271702,0.271702,1912821741
2019-10-30,0.271663,0.273618,0.262163,0.265885,0.265885,1688461239
2019-10-31,0.265860,0.271022,0.260767,0.265624,0.265624,1493349339
2019-11-01,0.265653,0.265473,0.258708,0.262030,0.262030,1407787308
2019-11-02,0.262071,0.267777,0.261956,0.265290,0.265290,1307583776
2019-11-03,0.265298,0.266125,0.258643,0.260830,0.260830,1237170167
2019-11-04,0.260808,0.269545,0.261407,0.269535,0.269535,1480592406
2019-11-05,0.269506,0.274994,0.269028,0.272042,0.272042,1773709090
2019-11-06,0.271904,0.281496,0.269870,0.280124,0.280124,1617556040
2019-11-07,0.280204,0.283445,0.256408,0.264584,0.264584,2198657553
2019-11-08,0.264590,0.265547,0.248660,0.251336,0.251336,1839224924
2019-11-09,0.251254,0.256350,0.250776,0.254286,0.254286,1315599899
2019-11-10,0.254355,0.256854,0.251004,0.254210,0.254210,1412961731
2019-11-11,0.254175,0.255292,0.246484,0.249273,0.249273,1302774622
2019-11-12,0.249358,0.251582,0.245896,0.247383,0.247383,1275668266
2019-11-13,0.247348,0.250384,0.246422,0.247996,0.247996,1161632381
2019-11-14,0.247875,0.248527,0.243265,0.245372,0.245372,1147476017
2019-11-15,0.245437,0.245265,0.235156,0.236764,0.236764,1400967746
2019-11-16,0.236800,0.240192,0.235817,0.238783,0.238783,1081622529
2019-11-17,0.238894,0.243688,0.237759,0.239950,0.239950,1152083257
2019-11-18,0.239844,0.239802,0.225647,0.230896,0.230896,1312289424
2019-11-19,0.230890,0.233406,0.222942,0.231544,0.231544,1282459754
2019-11-20,0.231584,0.233904,0.225953,0.226885,0.226885,1190614552
2019-11-21,0.226843,0.229101,0.217599,0.220294,0.220294,1433585559
2019-11-22,0.220302,0.223583,0.204773,0.210138,0.210138,1825765551
2019-11-23,0.210115,0.214302,0.206606,0.214302,0.214302,1343319204
2019-11-24,0.214337,0.214452,0.202486,0.202486,0.202486,2660446660
2019-11-25,0.202167,0.205180,0.188006,0.198549,0.198549,8550614362
2019-11-26,0.198405,0.202487,0.194998,0.201519,0.201519,1199912718
2019-11-27,0.201248,0.207659,0.196482,0.204554,0.204554,1462155164
2019-11-28,0.204681,0.209900,0.203603,0.203941,0.203941,1129887782
2019-11-29,0.203990,0.210227,0.203414,0.208939,0.208939,1203225590
2019-11-30,0.208952,0.212028,0.203796,0.205547,0.205547,1052837488
2019-12-01,0.205539,0.205581,0.199889,0.204499,0.204499,1067484534
2019-12-02,0.204547,0.205140,0.196184,0.198258,0.198258,1072199063
2019-12-03,0.198200,0.201370,0.195502,0.198385,0.198385,918206936
2019-12-04,0.198344,0.200103,0.191832,0.195210,0.195210,1287862710
2019-12-05,0.195121,0.204031,0.192676,0.200747,0.200747,1282576856
2019-12-06,0.200774,0.204235,0.199647,0.203915,0.203915,1133674385
2019-12-07,0.203904,0.206978,0.203812,0.206574,0.206574,970780182
2019-12-08,0.206581,0.211345,0.204585,0.208360,0.208360,1010578071
2019-12-09,0.208358,0.209073,0.201715,0.203766,0.203766,1122224158
2019-12-10,0.203754,0.203964,0.199479,0.202207,0.202207,1074302090
2019-12-11,0.202152,0.201873,0.198772,0.199457,0.199457,962972323
2019-12-12,0.199422,0.199064,0.195730,0.196531,0.196531,1151066233
2019-12-13,0.196502,0.198739,0.195072,0.198511,0.198511,1126484690
2019-12-14,0.198506,0.199399,0.194951,0.195455,0.195455,970271823
2019-12-15,0.195650,0.197828,0.189983,0.196504,0.196504,1052761666
2019-12-16,0.196545,0.196563,0.185746,0.186072,0.186072,1334618943
2019-12-17,0.186040,0.186216,0.161856,0.164730,0.164730,1846769781
2019-12-18,0.165550,0.177690,0.160573,0.176489,0.176489,1921662238
2019-12-19,0.176591,0.177333,0.166604,0.171546,0.171546,1427770048
2019-12-20,0.171619,0.178716,0.168614,0.176322,0.176322,1593787217
2019-12-21,0.176344,0.177096,0.172077,0.175208,0.175208,1091067664
2019-12-22,0.175134,0.178140,0.173756,0.177786,0.177786,1138677643
2019-12-23,0.177768,0.178623,0.171191,0.172140,0.172140,1264833843
2019-12-24,0.172184,0.177542,0.171250,0.173316,0.173316,1132221548
2019-12-25,0.173396,0.173616,0.169877,0.171901,0.171901,1027643214
2019-12-26,0.171753,0.173449,0.169506,0.171536,0.171536,1060899832
2019-12-27,0.171544,0.172450,0.168687,0.171013,0.171013,1030146671
2019-12-28,0.170978,0.174758,0.170898,0.172910,0.172910,1045897115
2019-12-29,0.172815,0.177940,0.172173,0.176222,0.176222,1052205262
2019-12-30,0.176233,0.177401,0.172910,0.173614,0.173614,1113690307
2019-12-31,0.173653,0.173689,0.169314,0.171921,0.171921,995338993
2020-01-01,0.171937,0.173242,0.171232,0.171732,0.171732,928001258
2020-01-02,0.171768,0.172668,0.167343,0.168324,0.168324,971536048
2020-01-03,0.168239,0.173906,0.166536,0.173414,0.173414,1138059731
2020-01-04,0.173414,0.174429,0.171903,0.174161,0.174161,895499042
2020-01-05,0.174172,0.178507,0.173723,0.175205,0.175205,1046608388
2020-01-06,0.175203,0.199934,0.174241,0.197860,0.197860,2055933595
2020-01-07,0.197919,0.200321,0.187463,0.191830,0.191830,2006651487
2020-01-08,0.191756,0.195005,0.184664,0.188095,0.188095,1603675199
2020-01-09,0.188171,0.188270,0.182371,0.184450,0.184450,1207287367
2020-01-10,0.184459,0.190993,0.181477,0.190905,0.190905,1522926731
2020-01-11,0.190718,0.196881,0.188864,0.190479,0.190479,1488776588
2020-01-12,0.190749,0.194638,0.190286,0.193975,0.193975,1345857290
2020-01-13,0.193966,0.193694,0.189127,0.190937,0.190937,1186697704
2020-01-14,0.190857,0.217335,0.190865,0.210913,0.210913,2372428625
2020-01-15,0.210749,0.216073,0.204348,0.208809,0.208809,2322391650
2020-01-16,0.208797,0.209719,0.201178,0.205235,0.205235,1855908393
2020-01-17,0.205371,0.219245,0.204296,0.215296,0.215296,2180264814
2020-01-18,0.215390,0.226482,0.210217,0.219358,0.219358,2155982651
2020-01-19,0.219432,0.224955,0.206666,0.212351,0.212351,1993586683
2020-01-20,0.212170,0.212455,0.203658,0.210246,0.210246,1553243585
2020-01-21,0.210285,0.216735,0.208864,0.213940,0.213940,1535009981
2020-01-22,0.214028,0.215103,0.211090,0.212730,0.212730,1367233598
2020-01-23,0.212836,0.213736,0.201782,0.204527,0.204527,1447582033
2020-01-24,0.204615,0.205274,0.195364,0.202305,0.202305,1547708262
2020-01-25,0.202312,0.202397,0.197487,0.199927,0.199927,1245469740
2020-01-26,0.199853,0.209821,0.198922,0.209224,0.209224,1436600601
2020-01-27,0.209085,0.212926,0.205982,0.209830,0.209830,1563222775
2020-01-28,0.209815,0.217682,0.209529,0.216373,0.216373,1862349834
2020-01-29,0.216556,0.219055,0.213658,0.214028,0.214028,1709890352
2020-01-30,0.213917,0.223000,0.210339,0.220897,0.220897,1926638777
2020-01-31,0.220875,0.220163,0.211719,0.215620,0.215620,1705411606
2020-02-01,0.215582,0.218681,0.214327,0.217639,0.217639,1435378379
2020-02-02,0.217518,0.233794,0.213724,0.226107,0.226107,2233821348
2020-02-03,0.225958,0.231747,0.224320,0.230172,0.230172,1949665014
2020-02-04,0.230109,0.244059,0.225269,0.241554,0.241554,2626365194
2020-02-05,0.241449,0.255501,0.242459,0.252255,0.252255,3029634761
2020-02-06,0.252322,0.260391,0.249058,0.256999,0.256999,2804037488
2020-02-07,0.256991,0.261770,0.253845,0.255159,0.255159,2167770222
2020-02-08,0.254788,0.256237,0.244446,0.253276,0.253276,2175158813
2020-02-09,0.253142,0.262303,0.252449,0.257940,0.257940,2140175299
2020-02-10,0.257966,0.259672,0.247680,0.251208,0.251208,2202886068
2020-02-11,0.251044,0.257123,0.245341,0.256569,0.256569,2183112109
2020-02-12,0.256690,0.282753,0.257426,0.279904,0.279904,3763292017
2020-02-13,0.279722,0.310038,0.280043,0.301335,0.301335,5971038537
2020-02-14,0.301019,0.311669,0.290408,0.309147,0.309147,4133604910
2020-02-15,0.309421,0.317586,0.279003,0.282745,0.282745,3953928879
2020-02-16,0.283695,0.293485,0.256451,0.272129,0.272129,3712831860
2020-02-17,0.271755,0.272410,0.250414,0.264442,0.264442,3405113427
2020-02-18,0.264847,0.278021,0.257805,0.275979,0.275979,3445491434
2020-02-19,0.275953,0.281222,0.256800,0.256800,0.256800,2864465519
2020-02-20,0.256371,0.260413,0.247720,0.252506,0.252506,2908892300
2020-02-21,0.252417,0.256063,0.250942,0.253481,0.253481,2421513603
2020-02-22,0.253856,0.255340,0.251041,0.254356,0.254356,2019596746
2020-02-23,0.254391,0.260779,0.254090,0.260860,0.260860,2134979715
2020-02-24,0.260748,0.261189,0.245545,0.249458,0.249458,2278727762
2020-02-25,0.249378,0.249608,0.232615,0.232926,0.232926,2380716032
2020-02-26,0.232889,0.234639,0.210683,0.212095,0.212095,3007789841
2020-02-27,0.212316,0.224466,0.207566,0.215590,0.215590,2523683842
2020-02-28,0.215585,0.221377,0.209898,0.214281,0.214281,2238519737
