0.18655,1589904668,
0.18668,1589904702,
0.18687,1589904737,
0.18688,1589904737,
0.18689,1589904737,
0.1869,1589904737,
0.1869,1589904737,
0.1869,1589904782,
0.1869,1589904782,
0.187,1589904818,
0.187,1589904818,
0.18682,1589905049,
0.18682,1589905049,
0.18682,1589905049,
0.187,1589905197,
0.18717,1589905218,
0.1872,1589905218,
0.1872,1589905218,
0.18725,1589905218,
0.18727,1589905218,
0.18728,1589905218,
0.18729,1589905218,
0.18729,1589905218,
0.187,1589905245,
0.18717,1589905407,
0.18703,1589905450,
0.18726,1589905628,
0.18717,1589906181,
0.18719,1589906237,
0.18719,1589906298,
0.1872,1589906298,
0.18727,1589906298,
0.18728,1589906298,
0.18728,1589906298,
0.18729,1589906298,
0.1873,1589906298,
0.1873,1589906298,
0.1873,1589906298,
0.18731,1589906298,
0.18732,1589906298,
0.18729,1589906461,
0.18729,1589906461,
0.1873,1589906461,
0.1873,1589906461,
0.1873,1589906461,
0.18736,1589906462,
0.18748,1589906513,
0.1875,1589906513,
0.18731,1589906591,
0.18748,1589906601,
0.1875,1589906601,
0.1875,1589906601,
0.1875,1589906601,
0.18751,1589906601,
0.18752,1589906601,
0.18755,1589906601,
0.18756,1589906601,
0.18758,1589906601,
0.18759,1589906601,
0.18733,1589906881,
0.18726,1589906890,
0.18735,1589906959,
0.18706,1589907147,
0.18708,1589907147,
0.1871,1589907147,
0.18714,1589907257,
0.18716,1589907257,
0.18718,1589907257,
0.1872,1589907257,
0.1872,1589907257,
0.1872,1589907257,
0.1872,1589907257,
0.1872,1589907257,
0.18721,1589907257,
0.18722,1589907257,
0.18724,1589907257,
0.18708,1589907403,
0.18738,1589907557,
0.18738,1589907557,
0.18741,1589907557,
0.18748,1589907557,
0.18749,1589907557,
0.18749,1589907557,
0.1875,1589907557,
0.1875,1589907557,
0.1875,1589907557,
0.1875,1589907557,
0.1875,1589907557,
0.18752,1589907557,
0.18753,1589907688,
0.18752,1589907688,
0.18767,1589907690,
0.18767,1589907690,
0.18777,1589907866,
0.18789,1589907866,
0.18782,1589907884,
0.18784,1589907884,
0.18755,1589907978,
0.18759,1589907978,
0.1876,1589907978,
0.18763,1589907978,
0.18764,1589907978,
0.18764,1589907978,
0.18766,1589907978,
0.18766,1589907978,
0.18721,1589908035,
0.18725,1589908204,
0.18713,1589908229,
0.18715,1589908324,
0.18702,1589908459,
0.18709,1589908459,
0.1871,1589908459,
0.1871,1589908459,
0.1871,1589908459,
0.18711,1589908459,
0.18713,1589908459,
0.18714,1589908459,
0.18716,1589908459,
0.187,1589908470,
0.187,1589908472,
0.187,1589908617,
0.187,1589908642,
0.18691,1589908664,
0.18692,1589908664,
0.18693,1589908664,
0.1869,1589908666,
0.18697,1589908693,
0.18713,1589908791,
0.18705,1589908998,
0.18706,1589908998,
0.18707,1589908998,
0.18713,1589908998,
0.18715,1589908998,
0.18716,1589908998,
0.18716,1589908998,
0.18729,1589909280,
0.18716,1589909414,
0.18718,1589909414,
0.18692,1589909538,
0.18694,1589909538,
0.18694,1589909538,
0.18695,1589909538,
0.18695,1589909538,
0.18696,1589909538,
0.18697,1589909538,
0.18688,1589909860,
0.1868,1589909892,
0.18706,1589910078,
0.18707,1589910078,
0.1871,1589910078,
0.1871,1589910078,
0.1871,1589910078,
0.18712,1589910078,
0.18715,1589910078,
0.18715,1589910078,
0.18719,1589910078,
0.18699,1589910079,
0.18698,1589910079,
0.18698,1589910079,
0.18698,1589910079,
0.18691,1589910148,
0.187,1589910212,
0.187,1589910257,
0.18706,1589910257,
0.18708,1589910257,
0.1871,1589910257,
0.1871,1589910257,
0.18711,1589910257,
0.18713,1589910257,
0.18714,1589910257,
0.18717,1589910257,
0.18719,1589910257,
0.1872,1589910257,
0.18721,1589910257,
0.18721,1589910257,
0.18717,1589910564,
0.18717,1589910564,
0.18717,1589910565,
0.18716,1589910586,
0.18709,1589910622,
0.18708,1589910632,
0.18708,1589910632,
0.1871,1589910634,
0.1871,1589910634,
0.1871,1589910634,
0.18708,1589910647,
0.18714,1589910677,
0.18715,1589910677,
0.18718,1589910677,
0.1872,1589910677,
0.1872,1589910677,
0.18721,1589910677,
0.18723,1589910677,
0.18698,1589910938,
0.18713,1589911111,
0.18701,1589911159,
0.18716,1589911216,
0.18716,1589911218,
0.18717,1589911218,
0.18718,1589911218,
0.18719,1589911218,
0.18719,1589911218,
0.18721,1589911218,
0.18723,1589911218,
0.18725,1589911218,
0.18727,1589911218,
0.18713,1589911350,
0.18713,1589911371,
0.18713,1589911376,
0.18717,1589911638,
0.18719,1589911638,
0.1872,1589911638,
0.1872,1589911638,
0.18724,1589911638,
0.18725,1589911638,
0.18726,1589911638,
0.18727,1589911638,
0.18704,1589911649,
0.18704,1589911650,
0.18711,1589911825,
0.18701,1589911837,
0.18705,1589911853,
0.18707,1589911854,
0.1871,1589911855,
0.18711,1589911856,
0.18708,1589911858,
0.18715,1589911877,
0.18714,1589911921,
0.18715,1589911929,
0.1872,1589911930,
0.1872,1589911930,
0.18712,1589911935,
0.18716,1589912017,
0.18711,1589912043,
0.18693,1589912063,
0.18693,1589912063,
0.18693,1589912064,
0.18693,1589912065,
0.18693,1589912068,
0.18693,1589912070,
0.18695,1589912083,
0.18695,1589912083,
0.18706,1589912124,
0.18708,1589912124,
0.18692,1589912160,
0.18705,1589912178,
0.18706,1589912178,
0.18707,1589912178,
0.18708,1589912178,
0.18709,1589912178,
0.1871,1589912178,
0.1871,1589912178,
0.1871,1589912178,
0.18711,1589912178,
0.18711,1589912178,
0.18711,1589912178,
0.18712,1589912178,
0.18683,1589912185,
0.18699,1589912198,
0.18707,1589912304,
0.1871,1589912304,
0.18691,1589912309,
0.18698,1589912359,
0.18695,1589912428,
0.1871,1589912537,
0.1871,1589912537,
0.1871,1589912537,
0.18711,1589912537,
0.18715,1589912537,
0.18716,1589912537,
0.18717,1589912537,
0.18715,1589912550,
0.18717,1589912550,
0.18695,1589912556,
0.18695,1589912557,
0.18695,1589912558,
0.18694,1589912559,
0.18693,1589912560,
0.18693,1589912561,
0.18693,1589912562,
0.18693,1589912563,
0.18693,1589912564,
0.18708,1589912694,
0.1871,1589912694,
0.18709,1589912706,
0.18694,1589912759,
0.1871,1589912817,
0.1871,1589912817,
0.1871,1589912817,
0.1871,1589912817,
0.1871,1589912817,
0.18712,1589912817,
0.18715,1589912818,
0.18715,1589912818,
0.18708,1589912818,
0.18715,1589912820,
0.18716,1589912837,
0.18718,1589912837,
0.1872,1589912837,
0.1872,1589912837,
0.1872,1589912837,
0.18721,1589912837,
0.18724,1589912837,
0.18727,1589912837,
0.18728,1589912837,
0.18728,1589912837,
0.18704,1589912848,
0.18704,1589912849,
0.18704,1589912850,
0.18704,1589912852,
0.18704,1589912853,
0.18707,1589912863,
0.18706,1589912863,
0.18705,1589912863,
0.18708,1589912864,
0.18707,1589912864,
0.187,1589913067,
0.18712,1589913081,
0.18712,1589913081,
0.18714,1589913081,
0.18701,1589913269,
0.187,1589913269,
0.18694,1589913269,
0.18694,1589913311,
0.18702,1589913378,
0.18702,1589913378,
0.18703,1589913378,
0.18703,1589913378,
0.18704,1589913378,
0.18704,1589913378,
0.18708,1589913378,
0.1871,1589913378,
0.1871,1589913378,
0.1871,1589913378,
0.1871,1589913378,
0.18711,1589913378,
0.18712,1589913378,
0.18712,1589913378,
0.18708,1589913439,
0.18689,1589913480,
0.1868,1589913489,
0.1868,1589913489,
0.18686,1589913567,
0.18696,1589913710,
0.187,1589913746,
0.187,1589913747,
0.187,1589913748,
0.187,1589913753,
0.187,1589913754,
0.18701,1589913770,
0.187,1589913777,
0.18701,1589913778,
0.18712,1589913804,
0.18719,1589913892,
0.18719,1589913925,
0.1871,1589913942,
0.1871,1589913942,
0.1871,1589913943,
0.1871,1589913944,
0.1871,1589913945,
0.1871,1589913955,
0.1871,1589913955,
0.1871,1589913956,
0.18711,1589913985,
0.18711,1589914003,
0.18712,1589914030,
0.18712,1589914031,
0.18712,1589914032,
0.18712,1589914032,
0.18719,1589914038,
0.1872,1589914038,
0.1872,1589914038,
0.1872,1589914038,
0.1872,1589914038,
0.1872,1589914038,
0.18724,1589914038,
0.18726,1589914038,
0.18727,1589914038,
0.18728,1589914038,
0.18712,1589914050,
0.18712,1589914050,
0.18712,1589914051,
0.18712,1589914051,
0.18712,1589914052,
0.18712,1589914053,
0.18712,1589914116,
0.18719,1589914202,
0.18737,1589914475,
0.1874,1589914475,
0.18742,1589914475,
0.18743,1589914475,
0.18743,1589914475,
0.18746,1589914475,
0.1875,1589914475,
0.18746,1589914492,
0.18744,1589914526,
0.18738,1589914616,
0.18738,1589914643,
0.1873,1589914771,
0.1873,1589914797,
0.18713,1589914799,
0.1873,1589914821,
0.1875,1589914920,
0.1875,1589914920,
0.1875,1589914920,
0.18759,1589914939,
0.1876,1589914939,
0.1876,1589914939,
0.18762,1589914939,
0.18763,1589914939,
0.18764,1589914939,
0.18765,1589914939,
0.18766,1589914939,
0.18767,1589914939,
0.18747,1589915014,
0.18748,1589915015,
0.18747,1589915017,
0.18771,1589915075,
0.18773,1589915075,
0.1876,1589915078,
0.18768,1589915093,
0.18768,1589915093,
0.18749,1589915093,
0.18773,1589915125,
0.18765,1589915216,
0.18771,1589915218,
0.18771,1589915219,
0.18771,1589915220,
0.18771,1589915221,
0.18771,1589915222,
0.18771,1589915223,
0.18771,1589915223,
0.18795,1589915236,
0.18754,1589915307,
0.18754,1589915346,
0.18753,1589915346,
0.18774,1589915418,
0.18776,1589915418,
0.18779,1589915418,
0.18779,1589915418,
0.1878,1589915418,
0.1878,1589915418,
0.1878,1589915418,
0.18781,1589915418,
0.18781,1589915418,
0.18786,1589915418,
0.18787,1589915418,
0.18777,1589915431,
0.18779,1589915431,
0.18755,1589915469,
0.18755,1589915470,
0.18755,1589915471,
0.18752,1589915573,
0.18752,1589915574,
0.18752,1589915575,
0.18752,1589915576,
0.18752,1589915577,
0.18762,1589915620,
0.1877,1589915778,
0.18772,1589915778,
0.18778,1589915778,
0.18779,1589915778,
0.18779,1589915778,
0.18779,1589915778,
0.18779,1589915778,
0.1878,1589915778,
0.1878,1589915778,
0.1878,1589915778,
0.1878,1589915778,
0.18752,1589915895,
0.18763,1589916063,
0.18763,1589916132,
0.18766,1589916198,
0.18767,1589916198,
0.1877,1589916198,
0.18771,1589916198,
0.18772,1589916198,
0.1875,1589916240,
0.18751,1589916243,
0.1875,1589916245,
0.18757,1589916290,
0.18722,1589916445,
0.18721,1589916445,
0.18721,1589916449,
0.18721,1589916451,
0.18728,1589916536,
0.18726,1589916536,
0.18726,1589916536,
0.18724,1589916536,
0.18755,1589916681,
0.18756,1589916681,
0.18761,1589916681,
0.18765,1589916681,
0.18765,1589916681,
0.18766,1589916681,
0.18766,1589916681,
0.18766,1589916681,
0.18748,1589916829,
0.18754,1589916850,
0.18756,1589916850,
0.18757,1589916850,
0.18759,1589916850,
0.1876,1589916850,
0.18729,1589916935,
0.1873,1589916939,
0.18732,1589916945,
0.18731,1589916946,
0.18742,1589916946,
0.18744,1589916946,
0.1873,1589916951,
0.1873,1589916952,
0.18711,1589916966,
0.18711,1589916966,
0.18711,1589916966,
0.18711,1589916967,
0.1871,1589916971,
0.1871,1589916976,
0.18733,1589917021,
0.18724,1589917052,
0.18723,1589917052,
0.18721,1589917052,
0.18721,1589917071,
0.1872,1589917072,
0.1872,1589917072,
0.18719,1589917072,
0.1872,1589917099,
0.18728,1589917127,
0.18728,1589917130,
0.18723,1589917130,
0.18723,1589917130,
0.18721,1589917130,
0.18721,1589917130,
0.18719,1589917130,
0.18718,1589917130,
0.18718,1589917130,
0.18717,1589917130,
0.18716,1589917130,
0.18715,1589917130,
0.18747,1589917158,
0.18722,1589917200,
0.18722,1589917201,
0.18722,1589917201,
0.18747,1589917219,
0.18747,1589917219,
0.18754,1589917219,
0.18755,1589917219,
0.18756,1589917219,
0.18756,1589917219,
0.18757,1589917219,
0.18758,1589917219,
0.18759,1589917219,
0.18725,1589917245,
0.18721,1589917295,
0.18721,1589917296,
0.18721,1589917297,
0.18721,1589917298,
0.18721,1589917300,
0.18721,1589917301,
0.18719,1589917305,
0.18719,1589917306,
0.18718,1589917306,
0.18718,1589917306,
0.18726,1589917389,
0.18723,1589917577,
0.18724,1589917577,
0.18725,1589917577,
0.18726,1589917577,
0.18727,1589917577,
0.18732,1589917577,
0.18733,1589917577,
0.18733,1589917577,
0.18727,1589917610,
0.18727,1589917629,
0.18725,1589917652,
0.18725,1589917663,
0.18706,1589917771,
0.18704,1589917856,
0.18705,1589917878,
0.18711,1589917897,
0.18721,1589917938,
0.18732,1589917938,
0.18732,1589917938,
0.18733,1589917938,
0.18734,1589917938,
0.18735,1589917938,
0.18738,1589917938,
0.18739,1589917938,
0.1874,1589917938,
0.18744,1589917938,
0.18744,1589917938,
0.18706,1589917976,
0.18706,1589917976,
0.18703,1589917981,
0.18701,1589918154,
0.18711,1589918164,
0.18712,1589918164,
0.18712,1589918166,
0.18712,1589918168,
0.1867,1589918304,
