38.66,21-05-2020 16:40:42,1590072042
38.65,21-05-2020 16:40:48,1590072048
38.64,21-05-2020 16:40:49,1590072048
38.63,21-05-2020 16:40:53,1590072053
38.65,21-05-2020 16:40:55,1590072055
38.68,21-05-2020 16:40:56,1590072056
38.68,21-05-2020 16:41:02,1590072062
38.72,21-05-2020 16:41:05,1590072065
38.72,21-05-2020 16:41:05,1590072065
38.72,21-05-2020 16:41:05,1590072065
38.63,21-05-2020 16:41:37,1590072097
38.62,21-05-2020 16:41:37,1590072097
38.61,21-05-2020 16:41:38,1590072098
38.58,21-05-2020 16:41:41,1590072101
38.5,21-05-2020 16:41:46,1590072106
38.5,21-05-2020 16:41:46,1590072106
38.5,21-05-2020 16:41:46,1590072106
38.5,21-05-2020 16:41:46,1590072106
38.49,21-05-2020 16:41:46,1590072106
38.53,21-05-2020 16:41:52,1590072112
38.53,21-05-2020 16:41:52,1590072112
38.5,21-05-2020 16:41:55,1590072115
38.44,21-05-2020 16:42:19,1590072139
38.44,21-05-2020 16:42:20,1590072140
38.4,21-05-2020 16:42:21,1590072141
38.44,21-05-2020 16:42:26,1590072146
38.36,21-05-2020 16:42:35,1590072155
38.36,21-05-2020 16:42:37,1590072157
38.32,21-05-2020 16:42:38,1590072158
38.34,21-05-2020 16:42:45,1590072165
38.35,21-05-2020 16:42:45,1590072165
38.35,21-05-2020 16:42:45,1590072165
38.4,21-05-2020 16:42:52,1590072172
38.4,21-05-2020 16:42:54,1590072174
38.48,21-05-2020 16:42:54,1590072174
38.41,21-05-2020 16:42:58,1590072178
38.39,21-05-2020 16:43:06,1590072185
38.38,21-05-2020 16:43:06,1590072185
38.33,21-05-2020 16:43:23,1590072203
38.33,21-05-2020 16:43:24,1590072204
38.33,21-05-2020 16:43:25,1590072205
38.23,21-05-2020 16:43:40,1590072220
38.23,21-05-2020 16:43:42,1590072222
38.13,21-05-2020 16:43:43,1590072223
38.12,21-05-2020 16:43:43,1590072223
38.08,21-05-2020 16:43:45,1590072224
38.07,21-05-2020 16:43:45,1590072225
38.07,21-05-2020 16:43:45,1590072225
38.03,21-05-2020 16:43:46,1590072226
38.03,21-05-2020 16:43:46,1590072226
38.03,21-05-2020 16:43:47,1590072227
38.14,21-05-2020 16:43:47,1590072227
38.03,21-05-2020 16:43:48,1590072228
38.01,21-05-2020 16:43:48,1590072228
38.01,21-05-2020 16:43:48,1590072228
38,21-05-2020 16:43:48,1590072228
38,21-05-2020 16:43:48,1590072228
38,21-05-2020 16:43:48,1590072228
38,21-05-2020 16:43:48,1590072228
38,21-05-2020 16:43:48,1590072228
38,21-05-2020 16:43:48,1590072228
38,21-05-2020 16:43:48,1590072228
